1621444732.00,394.00,214.00,1078951150.00,392.00,164.00,1079211197.00,389.00,198.00,1079211197.00,399.00,225.00,1078703686.00,11.00
1621444732.00,394.00,214.00,1078951150.00,392.00,164.00,1079211197.00,389.00,198.00,1079211197.00,399.00,225.00,1078703686.00,11.00
1621444732.00,393.00,214.00,1079081174.00,392.00,164.00,1079211197.00,389.00,197.00,1079211197.00,399.00,225.00,1078703686.00,11.00
1621444732.00,393.00,214.00,1079081174.00,392.00,164.00,1079081174.00,389.00,197.00,1079211197.00,399.00,222.00,1078703686.00,11.00
1621444732.00,393.00,215.00,1078951150.00,392.00,164.00,1079211197.00,389.00,198.00,1079211197.00,402.00,222.00,1078703686.00,11.00
1621444732.00,393.00,216.00,1078951150.00,392.00,164.00,1079211197.00,389.00,198.00,1079211197.00,403.00,223.00,1078582051.00,11.00
1621444732.00,393.00,217.00,1078951150.00,392.00,164.00,1079211197.00,390.00,198.00,1079211197.00,404.00,221.00,1078582051.00,11.00
1621444732.00,393.00,217.00,1078951150.00,392.00,164.00,1079211197.00,390.00,198.00,1079211197.00,404.00,221.00,1078582051.00,11.00
1621444735.00,395.00,216.00,1078951150.00,393.00,164.00,1079081174.00,389.00,200.00,1079211197.00,401.00,225.00,1078703686.00,12.00
1621444735.00,395.00,216.00,1078825321.00,393.00,164.00,1079211197.00,389.00,200.00,1079211197.00,402.00,224.00,1078703686.00,12.00
1621444735.00,394.00,217.00,1078951150.00,394.00,165.00,1079081174.00,388.00,200.00,1079211197.00,402.00,223.00,1078703686.00,12.00
1621444735.00,394.00,217.00,1078951150.00,394.00,165.00,1079081174.00,388.00,200.00,1079211197.00,402.00,223.00,1078703686.00,12.00
1621444735.00,395.00,216.00,1078951150.00,394.00,165.00,1079081174.00,388.00,200.00,1079345415.00,402.00,224.00,1078703686.00,12.00
1621444735.00,395.00,215.00,1078951150.00,394.00,164.00,1079081174.00,388.00,200.00,1079211197.00,402.00,224.00,1078703686.00,12.00
1621444735.00,395.00,215.00,1078951150.00,394.00,164.00,1079081174.00,388.00,200.00,1079211197.00,402.00,224.00,1078582051.00,12.00
1621444735.00,395.00,215.00,1078951150.00,394.00,164.00,1079211197.00,388.00,200.00,1079211197.00,402.00,224.00,1078703686.00,12.00
1621444738.00,397.00,215.00,1078825321.00,395.00,164.00,1079081174.00,392.00,198.00,1079211197.00,406.00,220.00,1078582051.00,13.00
1621444738.00,397.00,216.00,1078825321.00,395.00,164.00,1079081174.00,393.00,197.00,1079081174.00,406.00,221.00,1078582051.00,13.00
1621444738.00,397.00,215.00,1078825321.00,395.00,164.00,1079081174.00,394.00,197.00,1078951150.00,407.00,222.00,1078460417.00,13.00
1621444738.00,397.00,211.00,1078825321.00,395.00,164.00,1079081174.00,393.00,198.00,1079081174.00,402.00,223.00,1078703686.00,13.00
1621444738.00,397.00,213.00,1078825321.00,395.00,164.00,1079081174.00,393.00,197.00,1079081174.00,404.00,223.00,1078582051.00,13.00
1621444738.00,397.00,213.00,1078825321.00,395.00,164.00,1079081174.00,393.00,197.00,1079081174.00,404.00,223.00,1078582051.00,13.00
1621444738.00,398.00,213.00,1078825321.00,395.00,164.00,1079081174.00,393.00,197.00,1079081174.00,403.00,223.00,1078703686.00,13.00
1621444738.00,394.00,215.00,1078951150.00,395.00,164.00,1079081174.00,391.00,197.00,1079211197.00,396.00,217.00,1078825321.00,13.00
1621444738.00,394.00,215.00,1078951150.00,395.00,164.00,1079081174.00,391.00,197.00,1079211197.00,396.00,217.00,1078825321.00,13.00
1621444743.00,395.00,217.00,1078825321.00,398.00,165.00,1078951150.00,394.00,200.00,1079081174.00,413.00,219.00,1078229730.00,14.00
1621444743.00,395.00,216.00,1078825321.00,398.00,165.00,1078951150.00,394.00,200.00,1079081174.00,410.00,213.00,1078460417.00,14.00
1621444743.00,394.00,217.00,1078951150.00,398.00,165.00,1078951150.00,393.00,200.00,1079081174.00,411.00,216.00,1078342976.00,14.00
1621444748.00,394.00,217.00,1078951150.00,400.00,166.00,1078825321.00,397.00,203.00,1078825321.00,418.00,223.00,1078003237.00,15.00
1621444748.00,394.00,217.00,1078951150.00,400.00,166.00,1078825321.00,398.00,203.00,1078825321.00,422.00,225.00,1077894186.00,15.00
1621444748.00,394.00,217.00,1078951150.00,400.00,166.00,1078825321.00,398.00,203.00,1078825321.00,422.00,225.00,1078003237.00,15.00
1621444748.00,394.00,217.00,1078951150.00,400.00,166.00,1078825321.00,398.00,203.00,1078825321.00,420.00,224.00,1078003237.00,15.00
1621444748.00,394.00,218.00,1078951150.00,400.00,166.00,1078825321.00,396.00,204.00,1078825321.00,419.00,223.00,1078003237.00,15.00
